"ano";"cod_mun";"homicidio";"suicidio";"armas";"drogas";"alcool"
"251140";2006;251140;2;0;0;0;0
"251150";2006;251150;3;0;0;0;0
"251160";2006;251160;0;0;0;0;6
"251170";2006;251170;0;0;0;0;0
"251180";2006;251180;0;0;0;0;0
"251190";2006;251190;0;0;0;0;0
"251200";2006;251200;0;0;0;0;0
"251203";2006;251203;0;0;0;0;0
"251207";2006;251207;0;0;0;0;0
"251210";2006;251210;1;0;1;0;0
"251220";2006;251220;0;0;0;0;1
"251230";2006;251230;2;0;1;0;2
"251240";2006;251240;2;0;0;0;0
"251250";2006;251250;4;0;0;0;0
"251260";2006;251260;0;0;0;0;1
"251270";2006;251270;0;0;0;0;8
"251272";2006;251272;1;0;0;0;0
"251274";2006;251274;0;0;0;0;0
"251275";2006;251275;1;0;0;0;1
"251276";2006;251276;0;0;0;0;0
"251278";2006;251278;0;0;0;0;0
"251280";2006;251280;0;0;0;0;0
"251290";2006;251290;0;0;0;0;0
"251300";2006;251300;0;0;0;0;0
"251310";2006;251310;0;0;0;0;0
"251315";2006;251315;2;0;0;0;0
"251320";2006;251320;0;0;0;0;0
"251330";2006;251330;0;0;0;0;1
"251335";2006;251335;0;0;1;0;0
"251340";2006;251340;0;0;0;0;1
"251350";2006;251350;0;0;0;0;0
"251360";2006;251360;0;0;0;0;1
"251365";2006;251365;0;0;0;0;0
"251370";2006;251370;50;0;2;0;15
"251380";2006;251380;0;0;0;0;0
"251385";2006;251385;0;0;0;0;0
"251390";2006;251390;9;0;0;0;2
"251392";2006;251392;0;0;0;0;0
"251394";2006;251394;0;0;0;0;0
"251396";2006;251396;0;0;0;0;1
"251398";2006;251398;0;0;1;0;0
"251400";2006;251400;0;0;0;0;0
"251410";2006;251410;1;0;0;0;0
"251420";2006;251420;1;0;0;0;0
"251430";2006;251430;0;0;0;0;0
"251440";2006;251440;0;0;0;0;1
"251445";2006;251445;0;0;0;0;0
"251450";2006;251450;1;0;0;0;0
"251455";2006;251455;1;0;0;0;0
"251465";2006;251465;0;0;0;0;1
"251470";2006;251470;0;0;0;0;0
"251480";2006;251480;0;0;0;0;0
"251490";2006;251490;0;0;0;0;0
"251500";2006;251500;1;0;0;0;0
"251510";2006;251510;2;0;0;0;0
"251520";2006;251520;1;0;0;0;0
"251530";2006;251530;5;0;0;0;0
"251540";2006;251540;1;0;0;0;0
"251550";2006;251550;0;0;0;0;0
"251560";2006;251560;0;0;0;0;0
"251570";2006;251570;0;0;0;0;0
"251580";2006;251580;1;0;0;0;0
"251590";2006;251590;0;0;0;0;0
"251593";2006;251593;0;0;0;0;0
"251597";2006;251597;0;0;0;0;0
"251600";2006;251600;2;0;0;0;0
"251610";2006;251610;0;0;0;0;0
"251615";2006;251615;1;0;0;0;0
"251620";2006;251620;7;0;0;0;4
"251630";2006;251630;1;0;0;0;3
"251640";2006;251640;0;0;0;0;2
"251650";2006;251650;2;0;0;0;1
"251660";2006;251660;1;0;0;0;0
"251670";2006;251670;2;0;0;0;1
"251675";2006;251675;0;0;0;0;0
"251680";2006;251680;0;0;0;0;0
"251690";2006;251690;2;0;0;0;0
"251700";2006;251700;2;0;0;0;0
"251710";2006;251710;0;0;0;0;0
"251720";2006;251720;0;0;0;0;0
"251740";2006;251740;0;0;0;0;0
"260005";2006;260005;57;0;0;0;2
"260010";2006;260010;7;0;0;0;1
"260020";2006;260020;0;0;0;0;2
"260030";2006;260030;10;0;0;0;1
"260040";2006;260040;7;0;0;0;2
"260050";2006;260050;12;0;1;0;3
"260060";2006;260060;4;0;0;0;0
"260070";2006;260070;23;0;0;0;2
"260080";2006;260080;6;0;0;0;6
"260090";2006;260090;20;0;0;0;0
"260100";2006;260100;0;0;0;0;0
"260105";2006;260105;3;0;0;0;1
"260110";2006;260110;21;0;0;0;6
"260120";2006;260120;35;0;0;0;17
"260130";2006;260130;2;0;0;0;0
"260140";2006;260140;12;0;0;2;7
"260150";2006;260150;3;0;0;0;1
"260160";2006;260160;6;0;0;0;1
"260170";2006;260170;20;0;1;0;15
"260180";2006;260180;0;0;0;0;0
"260190";2006;260190;42;0;0;0;10
"260200";2006;260200;2;0;0;0;1
"260210";2006;260210;13;0;0;0;5
"260220";2006;260220;8;0;0;0;2
"260230";2006;260230;14;0;1;0;12
"260240";2006;260240;1;0;0;0;4
"260250";2006;260250;0;0;0;0;1
"260260";2006;260260;13;0;0;0;6
"260270";2006;260270;0;0;0;0;0
"260280";2006;260280;14;0;0;0;1
"260290";2006;260290;115;0;0;0;17
"260300";2006;260300;10;0;0;0;0
"260310";2006;260310;11;0;0;0;4
"260320";2006;260320;7;0;0;0;5
"260330";2006;260330;0;0;0;0;0
"260340";2006;260340;0;0;0;0;0
"260345";2006;260345;73;0;0;0;3
"260350";2006;260350;3;0;0;0;6
"260360";2006;260360;0;0;0;0;3
"260370";2006;260370;7;0;0;0;1
"260380";2006;260380;6;0;0;0;0
"260390";2006;260390;4;0;0;0;3
"260392";2006;260392;1;0;0;1;2
"260400";2006;260400;28;0;0;0;9
"260410";2006;260410;187;0;3;1;33
"260415";2006;260415;0;0;0;0;3
"260420";2006;260420;3;0;0;0;6
"260430";2006;260430;0;0;1;0;0
"260440";2006;260440;3;0;0;0;1
"260450";2006;260450;4;0;0;0;2
"260460";2006;260460;3;0;0;0;1
"260470";2006;260470;3;0;0;0;1
"260480";2006;260480;0;0;0;0;1
"260490";2006;260490;7;0;0;0;0
"260500";2006;260500;5;0;0;0;7
"260510";2006;260510;3;0;1;0;3
"260515";2006;260515;1;0;1;0;0
"260520";2006;260520;30;0;0;0;8
"260530";2006;260530;4;0;0;0;8
"260540";2006;260540;1;0;0;0;3
"260545";2006;260545;0;0;0;0;1
"260550";2006;260550;7;0;0;0;2
"260560";2006;260560;2;0;0;0;3
"260570";2006;260570;11;0;0;0;3
"260580";2006;260580;2;0;0;0;2
"260590";2006;260590;9;0;0;0;1
"260600";2006;260600;41;0;0;0;32
"260610";2006;260610;5;0;0;0;1
"260620";2006;260620;52;0;0;0;11
"260630";2006;260630;1;0;0;0;0
"260640";2006;260640;7;0;0;0;7
"260650";2006;260650;10;0;0;0;2
"260660";2006;260660;14;0;0;0;3
"260670";2006;260670;1;0;0;0;1
"260680";2006;260680;58;0;0;0;4
"260690";2006;260690;0;0;0;0;1
"260700";2006;260700;1;0;0;0;0
"260710";2006;260710;1;0;0;0;0
"260720";2006;260720;27;0;0;0;3
"260730";2006;260730;7;0;0;0;2
"260740";2006;260740;1;0;0;0;3
"260750";2006;260750;4;0;0;0;0
"260760";2006;260760;7;0;0;0;1
"260765";2006;260765;16;0;0;0;1
"260770";2006;260770;2;0;0;0;0
"260775";2006;260775;15;0;0;0;2
"260780";2006;260780;2;0;0;0;0
"260790";2006;260790;456;0;0;3;21
"260795";2006;260795;2;0;0;0;2
"260800";2006;260800;4;0;0;0;1
"260805";2006;260805;2;0;0;0;2
"260810";2006;260810;2;0;1;0;2
"260820";2006;260820;6;0;1;0;1
"260825";2006;260825;4;0;0;0;1
"260830";2006;260830;7;0;0;0;0
"260840";2006;260840;0;0;0;0;3
"260845";2006;260845;4;0;0;0;0
"260850";2006;260850;2;0;0;0;1
"260860";2006;260860;2;0;0;0;2
"260870";2006;260870;5;0;0;0;3
"260875";2006;260875;11;0;0;0;0
"260880";2006;260880;17;0;0;0;4
"260890";2006;260890;27;0;1;2;15
"260900";2006;260900;5;0;0;0;3
"260910";2006;260910;2;0;0;0;0
"260915";2006;260915;3;0;0;0;1
"260920";2006;260920;2;0;0;0;1
"260930";2006;260930;5;0;0;0;1
"260940";2006;260940;30;0;0;0;2
"260950";2006;260950;17;0;0;0;3
"260960";2006;260960;218;0;0;0;9
"260970";2006;260970;4;0;0;0;2
"260980";2006;260980;5;0;0;0;0
"260990";2006;260990;28;0;2;0;7
"261000";2006;261000;24;0;0;0;11
"261010";2006;261010;1;0;0;0;0
"261020";2006;261020;6;0;0;0;3
"261030";2006;261030;1;0;0;0;0
"261040";2006;261040;1;0;0;0;1
"261050";2006;261050;7;0;0;0;2
"261060";2006;261060;3;0;0;0;2
"261070";2006;261070;156;0;0;0;9
"261080";2006;261080;3;0;0;1;3
"261090";2006;261090;18;0;1;2;9
"261100";2006;261100;18;0;0;0;5
"261110";2006;261110;152;0;1;1;44
"261120";2006;261120;5;0;0;0;0
"261130";2006;261130;9;0;0;0;0
"261140";2006;261140;4;0;0;0;2
"261150";2006;261150;10;0;0;0;5
"261153";2006;261153;0;0;0;0;0
"261160";2006;261160;1367;0;12;0;394
"261170";2006;261170;6;0;0;0;0
"261180";2006;261180;16;0;0;0;5
"261190";2006;261190;15;0;0;0;3
"261200";2006;261200;5;0;0;0;0
"261210";2006;261210;3;0;0;0;0
"261220";2006;261220;14;0;0;2;20
"261230";2006;261230;4;0;0;0;4
"261240";2006;261240;5;0;0;0;6
"261245";2006;261245;0;0;0;0;0
"261247";2006;261247;3;0;0;0;0
"261250";2006;261250;23;0;0;0;7
"261255";2006;261255;0;0;0;0;1
"261260";2006;261260;31;0;0;0;5
"261270";2006;261270;5;0;0;0;0
"261280";2006;261280;0;0;0;0;3
"261290";2006;261290;8;0;0;0;0
"261300";2006;261300;18;0;0;0;3
"261310";2006;261310;11;0;0;0;14
"261320";2006;261320;6;0;0;0;3
"261330";2006;261330;4;0;0;0;0
"261340";2006;261340;6;0;0;0;3
"261350";2006;261350;7;0;1;0;4
"261360";2006;261360;4;0;0;0;4
"261370";2006;261370;35;0;2;0;3
"261380";2006;261380;2;0;0;0;2
"261390";2006;261390;18;0;1;0;8
"261400";2006;261400;3;0;0;0;1
"261410";2006;261410;11;0;0;0;2
"261420";2006;261420;17;0;0;0;5
"261430";2006;261430;2;0;1;0;0
"261440";2006;261440;0;0;0;0;0
"261450";2006;261450;16;0;0;0;5
"261460";2006;261460;2;0;0;0;4
"261470";2006;261470;6;0;0;0;1
"261480";2006;261480;1;0;0;0;2
"261485";2006;261485;9;0;0;0;0
"261500";2006;261500;4;0;0;0;3
"261510";2006;261510;0;0;0;0;0
"261520";2006;261520;0;0;0;0;0
"261530";2006;261530;15;0;0;0;15
"261540";2006;261540;7;0;0;0;4
"261550";2006;261550;1;0;0;0;0
"261560";2006;261560;18;0;0;0;4
"261570";2006;261570;4;0;1;0;0
"261580";2006;261580;2;0;1;0;2
"261590";2006;261590;0;0;0;0;1
"261600";2006;261600;5;0;1;0;1
"261610";2006;261610;1;0;0;0;0
"261618";2006;261618;2;0;0;0;0
"261620";2006;261620;2;0;1;0;1
"261630";2006;261630;10;0;0;0;0
"261640";2006;261640;68;0;1;1;19
"261650";2006;261650;6;0;0;0;2
"270010";2006;270010;2;0;0;0;1
"270020";2006;270020;5;0;0;0;3
"270030";2006;270030;133;0;0;0;31
"270040";2006;270040;16;0;0;0;3
"270050";2006;270050;2;0;0;0;0
"270060";2006;270060;3;0;0;0;0
"270070";2006;270070;2;0;0;0;0
"270080";2006;270080;0;0;0;0;0
"270090";2006;270090;1;0;0;0;0
"270100";2006;270100;7;0;0;0;0
"270110";2006;270110;2;0;0;0;0
"270120";2006;270120;4;0;0;0;0
"270130";2006;270130;7;0;1;0;2
"270135";2006;270135;0;0;0;0;0
"270140";2006;270140;10;0;0;0;2
"270150";2006;270150;2;0;0;0;0
"270160";2006;270160;3;0;0;0;1
"270170";2006;270170;1;0;0;0;0
"270180";2006;270180;3;0;0;0;0
"270190";2006;270190;1;0;0;0;0
"270200";2006;270200;1;0;0;0;0
"270210";2006;270210;5;0;0;0;3
"270220";2006;270220;2;0;0;0;0
"270230";2006;270230;16;0;0;0;2
"270235";2006;270235;5;0;0;0;2
"270240";2006;270240;17;0;0;0;6
"270250";2006;270250;4;0;0;0;1
"270255";2006;270255;3;0;0;0;0
"270260";2006;270260;7;0;0;0;0
"270270";2006;270270;1;0;0;0;1
"270280";2006;270280;7;0;0;0;1
"270290";2006;270290;1;0;0;0;0
"270300";2006;270300;8;0;0;0;1
"270310";2006;270310;4;0;0;0;0
"270320";2006;270320;5;0;0;0;2
"270330";2006;270330;4;0;0;0;0
"270340";2006;270340;0;0;0;0;2
"270350";2006;270350;0;0;0;0;0
"270360";2006;270360;2;0;0;0;0
"270370";2006;270370;4;0;0;0;0
"270375";2006;270375;0;0;0;0;1
"270380";2006;270380;16;0;0;0;2
"270390";2006;270390;0;0;0;0;0
"270400";2006;270400;3;0;0;0;0
"270410";2006;270410;4;0;0;0;1
"270420";2006;270420;4;0;0;0;1
"270430";2006;270430;898;0;3;1;104
"270440";2006;270440;7;0;0;0;0
"270450";2006;270450;5;0;0;0;1
"270460";2006;270460;1;0;0;0;0
"270470";2006;270470;14;0;0;0;5
"270480";2006;270480;6;0;0;0;1
"270490";2006;270490;1;0;0;0;0
"270500";2006;270500;2;0;0;0;2
"270510";2006;270510;7;0;0;0;3
"270520";2006;270520;6;0;0;0;0
"270530";2006;270530;0;0;0;0;0
"270540";2006;270540;0;0;0;0;0
"270550";2006;270550;9;0;0;0;4
"270560";2006;270560;1;0;0;0;1
"270570";2006;270570;9;0;0;0;3
"270580";2006;270580;1;0;0;0;0
"270590";2006;270590;0;0;0;0;0
"270600";2006;270600;0;0;0;0;0
"270610";2006;270610;0;0;0;0;0
"270620";2006;270620;0;0;0;0;0
"270630";2006;270630;27;0;0;0;3
"270640";2006;270640;0;0;0;0;1
"270642";2006;270642;3;0;0;0;1
"270644";2006;270644;5;0;0;0;0
"270650";2006;270650;3;0;0;0;3
"270660";2006;270660;2;0;0;0;1
"270670";2006;270670;12;0;0;0;12
"270680";2006;270680;4;0;0;0;1
"270690";2006;270690;15;0;0;0;2
"270700";2006;270700;1;0;0;0;2
"270710";2006;270710;5;0;0;0;1
"270720";2006;270720;1;0;0;0;1
"270730";2006;270730;12;0;0;0;4
"270740";2006;270740;1;0;0;0;0
"270750";2006;270750;3;0;0;0;0
"270760";2006;270760;1;0;0;0;0
"270770";2006;270770;48;0;0;0;2
"270780";2006;270780;2;0;0;0;0
"270790";2006;270790;2;0;0;0;0
"270800";2006;270800;16;0;0;0;1
"270810";2006;270810;2;0;1;0;0
"270820";2006;270820;1;0;0;0;0
"270830";2006;270830;8;0;0;0;1
"270840";2006;270840;5;0;0;0;0
"270850";2006;270850;9;0;0;0;3
"270860";2006;270860;22;0;0;0;0
"270870";2006;270870;3;0;0;0;0
"270880";2006;270880;12;0;0;0;0
"270890";2006;270890;6;0;0;0;1
"270895";2006;270895;5;0;0;0;0
"270900";2006;270900;1;0;0;0;1
"270910";2006;270910;4;0;0;0;1
"270915";2006;270915;17;0;0;0;3
"270920";2006;270920;0;0;0;0;2
"270930";2006;270930;39;0;1;0;2
"270940";2006;270940;6;0;0;0;4
"280000";2006;280000;0;0;0;0;0
"280010";2006;280010;1;0;0;0;1
"280020";2006;280020;2;0;0;0;0
"280030";2006;280030;236;0;3;3;123
"280040";2006;280040;0;0;0;0;0
"280050";2006;280050;5;0;0;0;1
"280060";2006;280060;12;0;0;0;1
"280067";2006;280067;0;0;0;0;1
"280070";2006;280070;2;0;0;0;0
"280100";2006;280100;3;0;0;0;1
"280110";2006;280110;0;0;0;0;1
"280120";2006;280120;9;0;0;0;1
"280130";2006;280130;2;0;0;1;2
"280140";2006;280140;3;0;0;0;0
"280150";2006;280150;1;0;0;0;2
"280160";2006;280160;2;0;0;0;2
"280170";2006;280170;2;0;0;0;0
"280190";2006;280190;0;0;0;0;0
"280200";2006;280200;0;0;1;0;0
"280210";2006;280210;21;0;0;0;9
"280220";2006;280220;2;0;0;0;0
"280230";2006;280230;0;0;0;0;0
"280240";2006;280240;3;0;0;0;0
"280250";2006;280250;0;0;0;0;0
"280260";2006;280260;1;0;0;0;1
"280270";2006;280270;6;0;0;0;1
"280280";2006;280280;2;0;0;0;4
"280290";2006;280290;44;0;0;0;4
"280300";2006;280300;6;0;0;0;1
"280310";2006;280310;1;0;0;0;0
"280320";2006;280320;4;0;0;0;1
"280330";2006;280330;6;0;0;0;3
"280340";2006;280340;0;0;0;0;0
"280350";2006;280350;24;0;0;0;11
"280360";2006;280360;5;0;0;0;5
"280370";2006;280370;1;0;0;0;0
"280380";2006;280380;0;0;0;0;0
"280390";2006;280390;1;0;0;0;0
"280400";2006;280400;3;0;0;0;0
"280410";2006;280410;0;0;0;0;0
"280420";2006;280420;3;0;0;0;1
"280430";2006;280430;1;0;0;0;0
"280440";2006;280440;2;0;1;0;9
"280445";2006;280445;0;0;0;0;1
"280450";2006;280450;9;0;0;0;2
"280460";2006;280460;0;0;0;0;2
"280470";2006;280470;0;0;0;0;0
"280480";2006;280480;58;0;0;0;9
"280490";2006;280490;0;0;0;0;0
"280500";2006;280500;0;0;0;0;0
"280510";2006;280510;0;0;0;0;1
"280520";2006;280520;1;0;0;0;0
"280530";2006;280530;1;0;0;0;1
"280540";2006;280540;10;0;0;0;3
"280550";2006;280550;2;0;0;0;0
"280560";2006;280560;3;0;0;0;0
"280570";2006;280570;12;0;0;0;2
"280580";2006;280580;0;0;0;0;2
"280590";2006;280590;2;0;0;0;0
"280600";2006;280600;3;0;0;0;1
"280610";2006;280610;1;0;0;0;0
"280620";2006;280620;5;0;0;0;2
"280630";2006;280630;2;0;0;0;0
"280640";2006;280640;0;0;0;0;0
"280650";2006;280650;0;0;0;0;0
"280660";2006;280660;0;0;0;0;3
"280670";2006;280670;19;0;0;0;3
"280680";2006;280680;0;0;0;0;1
"280690";2006;280690;0;0;0;0;0
"280700";2006;280700;1;0;0;0;0
"280710";2006;280710;6;0;0;0;1
"280720";2006;280720;2;0;0;0;0
"280730";2006;280730;0;0;0;0;0
"280740";2006;280740;12;0;0;0;4
"280750";2006;280750;1;0;0;1;1
"280760";2006;280760;3;0;0;0;0
"290000";2006;290000;2;0;0;0;0
"290010";2006;290010;0;0;0;0;1
"290020";2006;290020;1;0;0;0;1
"290030";2006;290030;0;0;0;0;0
"290035";2006;290035;0;0;0;0;0
"290040";2006;290040;0;0;0;0;1
"290050";2006;290050;0;0;0;0;0
"290060";2006;290060;0;0;0;0;0
"290070";2006;290070;52;0;0;1;15
"290080";2006;290080;2;0;0;0;1
"290090";2006;290090;0;0;0;0;2
"290100";2006;290100;2;0;0;0;6
"290110";2006;290110;3;0;0;0;0
"290115";2006;290115;1;0;0;0;0
"290120";2006;290120;3;0;0;0;2
"290130";2006;290130;0;0;0;0;0
"290135";2006;290135;0;0;0;0;1
"290140";2006;290140;2;0;0;0;1
"290150";2006;290150;1;0;0;0;0
"290160";2006;290160;1;0;0;0;0
"290170";2006;290170;0;0;0;0;0
"290180";2006;290180;0;0;0;0;0
"290190";2006;290190;2;0;0;0;1
"290195";2006;290195;0;0;0;0;0
"290200";2006;290200;2;0;0;0;1
"290205";2006;290205;3;0;0;0;0
"290210";2006;290210;1;0;0;0;2
"290220";2006;290220;0;0;0;0;2
"290225";2006;290225;3;0;0;0;1
"290230";2006;290230;0;0;0;0;0
"290240";2006;290240;5;0;0;0;2
"290250";2006;290250;0;0;0;0;0
"290260";2006;290260;0;0;0;0;2
"290265";2006;290265;0;0;0;0;0
"290270";2006;290270;5;0;0;0;2
"290280";2006;290280;1;0;0;0;3
"290290";2006;290290;2;0;0;0;0
"290300";2006;290300;0;0;0;0;1
"290310";2006;290310;0;0;0;0;2
"290320";2006;290320;1;0;0;0;13
"290323";2006;290323;0;0;0;0;1
"290327";2006;290327;0;0;0;0;1
"290330";2006;290330;4;0;0;0;0
"290340";2006;290340;8;0;0;0;5
"290350";2006;290350;1;0;0;0;5
"290360";2006;290360;1;0;0;0;0
"290370";2006;290370;0;0;0;0;4
"290380";2006;290380;0;0;0;0;1
"290390";2006;290390;6;0;0;0;8
"290395";2006;290395;0;0;0;0;4
"290400";2006;290400;0;0;0;0;1
"290405";2006;290405;0;0;0;0;2
"290410";2006;290410;1;0;0;0;1
"290420";2006;290420;0;0;0;0;0
"290430";2006;290430;1;0;0;0;1
"290440";2006;290440;0;0;0;0;1
"290450";2006;290450;0;0;0;0;1
"290460";2006;290460;4;0;0;0;4
"290470";2006;290470;3;0;0;0;0
"290475";2006;290475;0;0;1;0;1
"290480";2006;290480;1;0;0;0;1
"290485";2006;290485;1;0;0;0;3
"290490";2006;290490;0;0;0;0;5
"290500";2006;290500;0;0;0;0;3
"290510";2006;290510;1;0;0;0;1
"290515";2006;290515;0;0;0;0;1
"290520";2006;290520;1;0;0;0;1
"290530";2006;290530;0;0;0;0;0
"290540";2006;290540;0;0;0;0;0
"290550";2006;290550;0;0;0;0;1
"290560";2006;290560;12;0;0;0;3
"290570";2006;290570;107;0;1;1;20
"290580";2006;290580;3;0;0;0;0
"290590";2006;290590;0;0;0;0;3
"290600";2006;290600;1;0;0;0;1
"290610";2006;290610;0;0;0;0;1
"290620";2006;290620;1;0;0;0;1
"290630";2006;290630;9;0;0;0;8
"290640";2006;290640;0;0;0;0;0
"290650";2006;290650;44;0;0;0;4
"290660";2006;290660;1;0;0;0;1
"290670";2006;290670;1;0;0;0;4
"290680";2006;290680;0;0;0;0;2
"290682";2006;290682;2;0;0;0;0
"290685";2006;290685;0;0;0;0;0
"290687";2006;290687;4;0;0;0;0
"290689";2006;290689;0;0;0;0;0
"290690";2006;290690;3;0;0;0;3
"290700";2006;290700;2;0;0;0;0
"290710";2006;290710;0;0;0;0;2
"290720";2006;290720;20;0;0;0;0
"290730";2006;290730;0;0;0;0;4
"290740";2006;290740;0;0;0;0;3
"290750";2006;290750;10;0;1;1;4
"290755";2006;290755;1;0;0;0;0
"290760";2006;290760;0;0;0;0;0
"290770";2006;290770;1;0;0;0;0
"290780";2006;290780;1;0;0;0;6
"290790";2006;290790;0;0;0;0;2
"290800";2006;290800;5;0;0;0;2
"290810";2006;290810;0;0;0;0;2
"290820";2006;290820;0;0;0;0;3
"290830";2006;290830;0;0;0;0;1
"290840";2006;290840;1;0;0;0;2
"290850";2006;290850;0;0;0;0;1
"290860";2006;290860;0;0;0;0;0
"290870";2006;290870;1;0;0;0;4
"290880";2006;290880;0;0;0;0;1
"290890";2006;290890;0;0;0;0;2
"290900";2006;290900;1;0;0;0;1
"290910";2006;290910;0;0;0;0;1
"290920";2006;290920;0;0;0;0;1
"290930";2006;290930;0;0;0;0;1
"290940";2006;290940;0;0;0;0;0
"290950";2006;290950;0;0;0;0;0
"290960";2006;290960;3;0;0;0;0
"290970";2006;290970;0;0;0;0;0
"290980";2006;290980;3;0;0;0;5
"290990";2006;290990;9;0;0;0;2
"291000";2006;291000;2;0;0;0;1
"291005";2006;291005;20;0;0;0;4
"291010";2006;291010;0;0;0;0;1
"291020";2006;291020;0;0;0;0;1
"291030";2006;291030;0;0;0;0;4
"291040";2006;291040;5;0;0;0;1
"291050";2006;291050;14;0;0;0;1
"291060";2006;291060;6;0;0;0;1
"291070";2006;291070;9;0;2;0;6
"291072";2006;291072;55;0;0;0;10
"291075";2006;291075;1;0;0;0;2
"291077";2006;291077;0;0;0;0;0
"291080";2006;291080;86;0;0;0;46
"291085";2006;291085;0;0;0;0;0
"291090";2006;291090;1;0;0;0;0
"291100";2006;291100;2;0;0;0;0
"291110";2006;291110;0;0;0;0;0
"291120";2006;291120;6;0;0;0;1
"291125";2006;291125;1;0;0;0;0
"291130";2006;291130;0;0;0;0;0
"291140";2006;291140;0;0;0;0;1
"291150";2006;291150;0;0;0;0;0
"291160";2006;291160;1;0;0;0;2
"291165";2006;291165;0;0;0;0;0
"291170";2006;291170;15;0;1;0;15
"291180";2006;291180;5;0;0;0;1
"291185";2006;291185;0;0;0;0;0
"291190";2006;291190;0;0;0;0;2
"291200";2006;291200;0;0;0;0;1
"291210";2006;291210;5;0;0;0;4
"291220";2006;291220;0;0;0;0;1
"291230";2006;291230;3;0;0;0;3
"291240";2006;291240;0;0;0;0;1
"291250";2006;291250;0;0;0;0;0
"291260";2006;291260;0;0;0;0;0
"291270";2006;291270;4;0;0;0;2
"291280";2006;291280;0;0;0;0;0
"291290";2006;291290;4;0;0;0;3
"291300";2006;291300;0;0;0;0;1
"291310";2006;291310;3;0;0;0;0
"291320";2006;291320;3;0;0;0;7
"291330";2006;291330;0;0;0;0;0
"291340";2006;291340;0;0;0;0;0
"291345";2006;291345;1;0;0;0;0
"291350";2006;291350;4;0;0;0;2
"291360";2006;291360;113;0;1;0;14
"291370";2006;291370;9;0;0;0;2
"291380";2006;291380;0;0;0;0;1
"291390";2006;291390;11;0;0;0;9
"291400";2006;291400;5;0;0;0;2
"291410";2006;291410;0;0;0;0;1
"291420";2006;291420;0;0;0;0;0
"291430";2006;291430;1;0;0;0;2
"291440";2006;291440;0;0;0;0;4
"291450";2006;291450;1;0;0;0;1
"291460";2006;291460;8;0;1;0;8
"291465";2006;291465;14;0;0;0;4
"291470";2006;291470;0;0;0;0;4
"291480";2006;291480;125;0;0;2;27
"291490";2006;291490;7;0;0;0;1
"291500";2006;291500;0;0;0;0;0
"291510";2006;291510;2;0;0;0;5
"291520";2006;291520;0;0;0;0;3
"291530";2006;291530;0;0;0;0;0
"291535";2006;291535;0;0;0;0;2
"291540";2006;291540;1;0;0;0;0
"291550";2006;291550;2;0;0;0;0
"291560";2006;291560;3;0;0;0;7
"291570";2006;291570;4;0;0;0;2
"291580";2006;291580;3;0;0;0;0
"291590";2006;291590;2;0;0;0;1
"291600";2006;291600;1;0;0;0;4
"291610";2006;291610;4;0;0;0;4
"291620";2006;291620;3;0;0;0;1
"291630";2006;291630;3;0;0;0;4
"291640";2006;291640;7;0;0;0;8
"291650";2006;291650;6;0;0;0;1
"291660";2006;291660;0;0;0;0;0
"291670";2006;291670;0;0;0;0;5
"291680";2006;291680;2;0;0;0;1
"291685";2006;291685;1;0;0;0;0
"291690";2006;291690;0;0;1;0;2
"291700";2006;291700;0;0;0;0;1
"291710";2006;291710;8;0;0;0;4
"291720";2006;291720;0;0;0;0;3
"291730";2006;291730;6;0;0;0;5
"291733";2006;291733;1;0;0;0;0
"291735";2006;291735;0;0;0;0;0
"291740";2006;291740;0;0;0;0;2
"291750";2006;291750;18;0;3;1;9
"291760";2006;291760;2;0;0;0;8
"291770";2006;291770;0;0;0;0;0
"291780";2006;291780;2;0;0;0;0
"291790";2006;291790;1;0;0;0;0
"291800";2006;291800;24;0;0;0;20
"291810";2006;291810;2;0;0;0;0
"291820";2006;291820;2;0;0;0;2
"291830";2006;291830;1;0;0;0;2
"291835";2006;291835;0;0;0;0;1
"291840";2006;291840;128;0;1;0;11
"291845";2006;291845;0;0;0;0;0
"291850";2006;291850;0;0;0;0;1
"291855";2006;291855;0;0;0;0;3
"291860";2006;291860;0;0;0;0;2
"291870";2006;291870;1;0;0;0;0
"291875";2006;291875;0;0;0;0;0
"291880";2006;291880;1;0;0;0;5
"291890";2006;291890;0;0;0;0;0
"291900";2006;291900;0;0;0;0;0
"291905";2006;291905;0;0;0;0;0
"291910";2006;291910;1;0;0;0;0
"291915";2006;291915;4;0;0;0;1
"291920";2006;291920;89;0;0;0;8
"291930";2006;291930;1;0;0;0;2
"291940";2006;291940;0;0;0;0;3
"291950";2006;291950;3;0;0;0;6
"291955";2006;291955;0;0;0;0;0
"291960";2006;291960;1;0;0;0;1
"291970";2006;291970;0;0;0;0;3
"291980";2006;291980;0;0;0;0;5
"291990";2006;291990;1;0;0;0;0
"291992";2006;291992;1;0;0;0;2
"291995";2006;291995;0;0;0;0;0
"292000";2006;292000;1;0;0;0;1
"292010";2006;292010;1;0;0;0;0
"292020";2006;292020;0;0;0;0;2
"292030";2006;292030;1;0;0;0;0
"292040";2006;292040;0;0;0;0;0
"292045";2006;292045;0;0;0;0;0
"292050";2006;292050;2;0;0;0;4
"292060";2006;292060;5;0;0;0;0
"292070";2006;292070;5;0;0;0;2
"292080";2006;292080;0;0;0;1;1
"292090";2006;292090;1;0;0;0;2
"292100";2006;292100;8;0;0;0;0
